,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
2,5cdf33619e96db0015aec6a6,Reward_Objects,Object,Ph2,High Reward,0.41666666666666663,1.7652287449028206,0.8666666666666667,447.2571428673608,0.024283517893711415,0.7,0.2833333333333333
3,5cdf33619e96db0015aec6a6,Reward_Objects,Animal,Ph2,Low Reward,0.3833333333333333,1.6805402695894973,0.9333333333333333,446.167857170105,0.16689746155414314,0.6333333333333333,0.25
0,5eb4909c2f46f82f9280a49b,Reward_Animals,Animal,Ph1,High Reward,0.4666666666666667,1.9789640461663862,0.7666666666666667,465.39230766663184,0.3133633695069528,0.6333333333333333,0.16666666666666666
1,5eb4909c2f46f82f9280a49b,Reward_Animals,Object,Ph1,Low Reward,0.6166666666666666,2.752100516944661,0.9,468.885185179887,0.6070631638280077,0.6666666666666666,0.05
2,5eb4909c2f46f82f9280a49b,Reward_Animals,Animal,Ph2,High Reward,0.5666666666666667,2.2617868563763577,0.8666666666666667,428.125000008515,0.1722479214458067,0.7333333333333333,0.16666666666666666
3,5eb4909c2f46f82f9280a49b,Reward_Animals,Object,Ph2,Low Reward,0.4672413793103449,2.3597173499634936,0.9666666666666667,403.7233333190282,0.8008112178993277,0.5172413793103449,0.05
0,5c1d234d89f035000172aeb7,Reward_Objects,Object,Ph1,High Reward,0.8666666666666667,3.87314838603376,0.9333333333333333,431.4642857142857,0.27618153513565713,0.9,0.03333333333333333
1,5c1d234d89f035000172aeb7,Reward_Objects,Animal,Ph1,Low Reward,0.6166666666666666,2.580707681876865,0.9666666666666667,430.76666666666665,0.4292968071962987,0.7,0.08333333333333333
2,5c1d234d89f035000172aeb7,Reward_Objects,Object,Ph2,High Reward,0.5333333333333333,2.676671620037265,0.9666666666666667,454.23333333333335,0.8330103155139046,0.5666666666666667,0.03333333333333333
3,5c1d234d89f035000172aeb7,Reward_Objects,Animal,Ph2,Low Reward,0.38333333333333336,1.9701335541696483,0.9,446.6896551724138,0.7333229305038835,0.4666666666666667,0.08333333333333333
0,60a047bd9244cf64dc2283a8,Reward_Animals,Animal,Ph1,High Reward,0.49661016949152537,2.0250549773457065,0.8666666666666667,479.9653846094242,0.15258676213689348,0.7,0.2033898305084746
1,60a047bd9244cf64dc2283a8,Reward_Animals,Object,Ph1,Low Reward,0.35,1.6506128017471493,0.9333333333333333,472.05714285799434,0.40954152886836787,0.5333333333333333,0.18333333333333332
2,60a047bd9244cf64dc2283a8,Reward_Animals,Animal,Ph2,High Reward,0.7632768361581921,3.371414108841322,0.9,467.31111111243564,-0.5021702994170435,0.9666666666666667,0.2033898305084746
3,60a047bd9244cf64dc2283a8,Reward_Animals,Object,Ph2,Low Reward,0.6833333333333333,2.688604572552298,0.9,465.144444445769,-0.10401841249646027,0.8666666666666667,0.18333333333333332
0,5efa27ec1c76730eff3dad8e,Reward_Objects,Object,Ph1,High Reward,0.4666666666666667,2.5064058197664805,0.9666666666666667,417.55172413792553,0.9169573179079573,0.5,0.03333333333333333
1,5efa27ec1c76730eff3dad8e,Reward_Objects,Animal,Ph1,Low Reward,0.39999999999999997,1.7627692904717474,0.9,453.96428571428726,0.2941370652185572,0.6,0.2
2,5efa27ec1c76730eff3dad8e,Reward_Objects,Object,Ph2,High Reward,0.5666666666666667,2.764082703734077,0.9666666666666667,405.44827586206895,0.7902837663400575,0.6,0.03333333333333333
3,5efa27ec1c76730eff3dad8e,Reward_Objects,Animal,Ph2,Low Reward,0.4666666666666666,1.9429380260672788,0.9666666666666667,399.9000000000039,0.20544696713872837,0.6666666666666666,0.2
0,5db04e016de3b000169c5d57,Reward_Animals,Animal,Ph1,High Reward,0.12994350282485873,0.9765294050840534,0.8666666666666667,417.6888889030174,0.6301506681386426,0.3333333333333333,0.2033898305084746
1,5db04e016de3b000169c5d57,Reward_Animals,Object,Ph1,Low Reward,0.44802259887005647,2.020748964545241,0.9666666666666667,398.4310344992013,0.5069491327805062,0.5666666666666667,0.11864406779661017
2,5db04e016de3b000169c5d57,Reward_Animals,Animal,Ph2,High Reward,0.2966101694915254,1.4846269891408537,0.7666666666666667,426.22692308059106,0.4147870184909138,0.5,0.2033898305084746
3,5db04e016de3b000169c5d57,Reward_Animals,Object,Ph2,Low Reward,0.28135593220338984,1.5899286757374487,0.8666666666666667,433.9821428741728,0.7175696867424588,0.4,0.11864406779661017
0,60643609392011e61880900d,Reward_Animals,Animal,Ph1,High Reward,0.1333333333333333,0.8909063104689549,0.9,433.75714285701645,0.08484768461433531,0.5333333333333333,0.4
1,60643609392011e61880900d,Reward_Animals,Object,Ph1,Low Reward,0.25,1.3133809198203332,0.9666666666666667,426.39310344812816,0.33724487509804085,0.5,0.25
2,60643609392011e61880900d,Reward_Animals,Animal,Ph2,High Reward,0.3666666666666667,1.6452702193313689,0.9,428.56666666676324,-0.23728309387292232,0.7666666666666667,0.4
3,60643609392011e61880900d,Reward_Animals,Object,Ph2,Low Reward,0.25,1.3133809198203332,0.9333333333333333,417.7500000001242,0.33724487509804085,0.5,0.25
0,63bdba854a91af5bbb698cbb,Reward_Animals,Animal,Ph1,High Reward,0.5166666666666666,2.0776692486226773,0.9,422.5357142175947,0.08028732608984324,0.7333333333333333,0.21666666666666667
1,63bdba854a91af5bbb698cbb,Reward_Animals,Object,Ph1,Low Reward,0.5833333333333333,2.3879503734038723,0.9333333333333333,406.55000008855546,0.333707829486677,0.7,0.11666666666666667
2,63bdba854a91af5bbb698cbb,Reward_Animals,Animal,Ph2,High Reward,0.5074712643678161,2.049847611249045,0.9666666666666667,391.3896551132202,0.09416092102824819,0.7241379310344828,0.21666666666666667
3,63bdba854a91af5bbb698cbb,Reward_Animals,Object,Ph2,Low Reward,0.6833333333333333,2.7089596870232877,0.9333333333333333,381.68333320617677,0.17509746905424017,0.8,0.11666666666666667
0,6143dfe5993ba7d00b23d2c6,Reward_Objects,Object,Ph1,High Reward,0.6305084745762712,2.469990944969638,0.9666666666666667,440.5233333333473,0.05727765267357393,0.8,0.1694915254237288
1,6143dfe5993ba7d00b23d2c6,Reward_Objects,Animal,Ph1,Low Reward,0.36666666666666664,1.6179572531260424,0.9666666666666667,429.29999999998233,0.04683660670629172,0.6666666666666666,0.3
2,6143dfe5993ba7d00b23d2c6,Reward_Objects,Object,Ph2,High Reward,0.6925774400935125,2.721639889603657,0.9666666666666667,410.6448275862294,-0.06674272151302235,0.8620689655172413,0.1694915254237288
3,6143dfe5993ba7d00b23d2c6,Reward_Objects,Animal,Ph2,Low Reward,0.5275862068965518,2.140412144078312,1.0,422.72999999996586,-0.2101345393432174,0.8275862068965517,0.3
0,57f18e976c19420001438a1b,Reward_Animals,Animal,Ph1,High Reward,0.41666666666666663,1.7678906753927193,0.8333333333333334,454.74074074074076,-0.07294264736032205,0.7333333333333333,0.31666666666666665
1,57f18e976c19420001438a1b,Reward_Animals,Object,Ph1,Low Reward,0.4666666666666666,1.9161976378142989,0.8666666666666667,445.35714285714283,5.551115123125783e-17,0.7333333333333333,0.26666666666666666
2,57f18e976c19420001438a1b,Reward_Animals,Animal,Ph2,High Reward,0.3833333333333333,1.66627558963138,0.9333333333333333,445.51724137931035,-0.023680042109298555,0.7,0.31666666666666665
3,57f18e976c19420001438a1b,Reward_Animals,Object,Ph2,Low Reward,0.3333333333333333,1.5346686112553187,1.0,437.73333333333335,0.18478931003714402,0.6,0.26666666666666666
0,5ecfd28bb14b1c05751f178c,Reward_Animals,Animal,Ph1,High Reward,0.5833333333333334,2.302143116420875,0.8666666666666667,491.2500000000358,0.08741075038111024,0.7666666666666667,0.18333333333333332
1,5ecfd28bb14b1c05751f178c,Reward_Animals,Object,Ph1,Low Reward,0.6166666666666666,2.752100516944661,0.8,501.56000000003723,0.6070631638280077,0.6666666666666666,0.05
2,5ecfd28bb14b1c05751f178c,Reward_Animals,Animal,Ph2,High Reward,0.6166666666666667,2.41621808549111,0.9,460.98571428563446,0.030556779035475268,0.8,0.18333333333333332
3,5ecfd28bb14b1c05751f178c,Reward_Animals,Object,Ph2,Low Reward,0.743103448275862,3.155221737303478,0.9666666666666667,458.1965517242407,0.41380840246103634,0.7931034482758621,0.05
0,5ae59bec7edeb000014a828c,Reward_Objects,Object,Ph1,High Reward,0.8166666666666667,3.4033681031781464,0.9666666666666667,409.27241378406,-0.15463488718131513,0.9333333333333333,0.11666666666666667
1,5ae59bec7edeb000014a828c,Reward_Objects,Animal,Ph1,Low Reward,0.5833333333333334,2.302143116420875,0.9,417.641379311167,0.08741075038111024,0.7666666666666667,0.18333333333333332
2,5ae59bec7edeb000014a828c,Reward_Objects,Object,Ph2,High Reward,0.7833333333333333,3.167209410623692,0.9333333333333333,375.5379310394156,-0.04486769693160286,0.9,0.11666666666666667
3,5ae59bec7edeb000014a828c,Reward_Objects,Animal,Ph2,Low Reward,0.5166666666666666,2.0984200679419733,0.9,373.3370370357125,0.18916713946791208,0.7,0.18333333333333332
0,63d79c350c185ab8036d2a68,Reward_Animals,Animal,Ph1,High Reward,-0.033333333333333326,-0.4304594143397096,0.7333333333333333,526.1545454480431,-0.04182586695356454,0.5,0.5333333333333333
1,63d79c350c185ab8036d2a68,Reward_Animals,Object,Ph1,Low Reward,0.05706214689265532,0.5777049573841736,0.43333333333333335,469.1187500208616,-0.2665290704051526,0.6333333333333333,0.576271186440678
2,63d79c350c185ab8036d2a68,Reward_Animals,Animal,Ph2,High Reward,0.033333333333333326,0.4320069607199427,0.6,493.4888888729943,-0.12577286934761728,0.5666666666666667,0.5333333333333333
3,63d79c350c185ab8036d2a68,Reward_Animals,Object,Ph2,Low Reward,0.10230024213075062,0.7930826582391615,0.7,482.06666663714816,-0.32803553258984447,0.6785714285714286,0.576271186440678
0,5ec439fc21dd591193d88d35,Reward_Objects,Object,Ph1,High Reward,0.85,3.7717437090063917,1.0,424.21999999483427,-0.32104923206726,0.9666666666666667,0.11666666666666667
1,5ec439fc21dd591193d88d35,Reward_Objects,Animal,Ph1,Low Reward,0.5333333333333334,2.1271537051208878,1.0,424.5466666638851,-5.551115123125783e-17,0.7666666666666667,0.23333333333333334
2,5ec439fc21dd591193d88d35,Reward_Objects,Object,Ph2,High Reward,0.7833333333333333,3.167209410623692,1.0,433.45999999642373,-0.04486769693160286,0.9,0.11666666666666667
3,5ec439fc21dd591193d88d35,Reward_Objects,Animal,Ph2,Low Reward,0.5666666666666667,2.2409541200433316,0.9666666666666667,404.67666665911673,-0.056853971345635024,0.8,0.23333333333333334
0,616823f4aacb6e9b1cde751c,Reward_Objects,Object,Ph1,High Reward,0.18333333333333335,1.1285185404734521,0.8666666666666667,450.7666666706403,-0.4691708425647846,0.7666666666666667,0.5833333333333334
1,616823f4aacb6e9b1cde751c,Reward_Objects,Animal,Ph1,Low Reward,0.12146892655367236,0.9895465456368582,0.9,436.34999999616826,-0.7631305884492383,0.8333333333333334,0.711864406779661
2,616823f4aacb6e9b1cde751c,Reward_Objects,Object,Ph2,High Reward,0.31666666666666665,1.7382894259929211,0.9,400.21034482224235,-0.7459899798962626,0.9,0.5833333333333334
