,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,60892da64f56cf798c282737,Reward_Animals,Animal,Ph3,High Reward,0.5797101449275361,2.462605017736447,0.5625,1255.0562499910593,0.4645050423215744,0.6666666666666666,0.08695652173913043
5,60892da64f56cf798c282737,Reward_Animals,Object,Ph3,Low Reward,0.37971014492753624,1.9467057093695757,0.625,1079.0625000298023,0.7216945589228676,0.4666666666666667,0.08695652173913043
0,60d0b4aae756ad9cf1bf5742,Reward_Objects,Object,Ph1,High Reward,0.28228228228228225,1.5021890406172675,0.4375,2160.1812499910593,0.5626603578745659,0.4444444444444444,0.16216216216216217
1,60d0b4aae756ad9cf1bf5742,Reward_Objects,Animal,Ph1,Low Reward,0.5555555555555556,2.3229029931073466,0.375,1983.1437500044703,0.39495652477594634,0.6666666666666666,0.1111111111111111
2,60d0b4aae756ad9cf1bf5742,Reward_Objects,Object,Ph2,High Reward,0.5378378378378378,2.1813874619137765,0.3125,2914.373333334923,0.2306049520796145,0.7,0.16216216216216217
3,60d0b4aae756ad9cf1bf5742,Reward_Objects,Animal,Ph2,Low Reward,0.5555555555555556,2.3229029931073466,0.25,2893.6733333508173,0.39495652477594634,0.6666666666666666,0.1111111111111111
4,60d0b4aae756ad9cf1bf5742,Reward_Objects,Object,Ph3,High Reward,0.28228228228228225,1.5021890406172675,0.375,2064.078571430274,0.5626603578745659,0.4444444444444444,0.16216216216216217
5,60d0b4aae756ad9cf1bf5742,Reward_Objects,Animal,Ph3,Low Reward,0.0888888888888889,0.9496547375331312,0.5625,1983.2562500163913,1.0311307912101322,0.2,0.1111111111111111
0,5ebeeee819e5db2afa954e4d,Reward_Objects,Object,Ph1,High Reward,0.8409090909090909,4.112598154531238,0.6875,2732.787499997765,-0.6640733509439772,1.0,0.1590909090909091
1,5ebeeee819e5db2afa954e4d,Reward_Objects,Animal,Ph1,Low Reward,0.6806201550387597,2.678224315301776,0.6875,2890.9066666642825,-0.10910597185116733,0.8666666666666667,0.18604651162790697
2,5ebeeee819e5db2afa954e4d,Reward_Objects,Object,Ph2,High Reward,0.7784090909090909,3.230102126222318,0.625,2827.9250000044703,-0.26795968609983,0.9375,0.1590909090909091
3,5ebeeee819e5db2afa954e4d,Reward_Objects,Animal,Ph2,Low Reward,0.751453488372093,3.1176696280508467,0.6875,2425.1375000029802,-0.3207804357090478,0.9375,0.18604651162790697
4,5ebeeee819e5db2afa954e4d,Reward_Objects,Object,Ph3,High Reward,0.6534090909090909,2.558381612874458,0.75,2079.6124999932945,0.055527306567005164,0.8125,0.1590909090909091
5,5ebeeee819e5db2afa954e4d,Reward_Objects,Animal,Ph3,Low Reward,0.563953488372093,2.2384669127484256,0.625,1978.3999999947846,0.1090349613691845,0.75,0.18604651162790697
0,5db67913f62a66000c104cae,Reward_Objects,Object,Ph1,High Reward,-0.20869565217391306,-1.1429373817065878,0.5625,748.6374999582767,-0.011286979986080165,0.4,0.6086956521739131
1,5db67913f62a66000c104cae,Reward_Objects,Animal,Ph1,Low Reward,0.26623376623376616,1.493362893840971,0.5,1071.339999961853,-0.6487273207286867,0.8571428571428571,0.5909090909090909
2,5db67913f62a66000c104cae,Reward_Objects,Object,Ph2,High Reward,-0.16425120772946866,-0.9989029864778204,0.5625,1449.3125000596046,-0.06810538211304897,0.4444444444444444,0.6086956521739131
3,5db67913f62a66000c104cae,Reward_Objects,Animal,Ph2,Low Reward,0.15909090909090906,1.036784564840269,0.375,990.6562499403954,-0.45218693388765696,0.75,0.5909090909090909
4,5db67913f62a66000c104cae,Reward_Objects,Object,Ph3,High Reward,-0.20869565217391306,-1.1429373817065878,0.3125,924.4600000699361,-0.011286979986080165,0.4,0.6086956521739131
5,5db67913f62a66000c104cae,Reward_Objects,Animal,Ph3,Low Reward,-0.09090909090909094,-0.7263239363391586,0.5,509.02666657765707,-0.1149420587896161,0.5,0.5909090909090909
0,5aeb030798799d000180831b,Reward_Animals,Animal,Ph1,High Reward,0.692063492063492,3.2767555786510147,0.6875,1210.4375,0.7219629751312608,0.7142857142857143,0.022222222222222223
