,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
171,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,4.0,2055.8299999684095,Animal,1.0,Rec_Memory,img,,
172,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,888.585000007879,Object,1.0,Rec_Memory,img,,
173,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,887.624999973923,Animal,1.0,Rec_Memory,img,,
174,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,812.7100000274368,Animal,1.0,Rec_Memory,img,,
175,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1023.0549999978393,Object,1.0,Rec_Memory,img,,
176,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,921.825000026729,Animal,1.0,Rec_Memory,img,,
177,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,4.0,1496.099999989383,Animal,1.0,Rec_Memory,img,,
178,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,1.0,1427.689999982249,Animal,0.0,Rec_Memory,img,,
179,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1044.980000006035,Animal,1.0,Rec_Memory,img,,
180,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1113.6350000160746,Animal,1.0,Rec_Memory,img,,
181,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,324.1099999868311,Object,1.0,Rec_Memory,img,,
182,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,734.6050000051036,Animal,1.0,Rec_Memory,img,,
183,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,4.0,404.8099999781698,Animal,1.0,Rec_Memory,img,,
