,UserID,Condition,Value
2,60a047bd9244cf64dc2283a8,Sex,SexFemale
3,60a047bd9244cf64dc2283a8,Bonus,5.25
4,60a047bd9244cf64dc2283a8,Overall Match Accuracy,0.9
5,60a047bd9244cf64dc2283a8,Overall Match RT,471.0462962957444
6,60a047bd9244cf64dc2283a8,CR Overall,0.573389355742297
7,60a047bd9244cf64dc2283a8,HR Overall,0.7666666666666667
8,60a047bd9244cf64dc2283a8,FA Overall,0.19327731092436976
9,60a047bd9244cf64dc2283a8,CR Overall High Reward,0.6299435028248588
10,60a047bd9244cf64dc2283a8,CR Overall Low Reward,0.5166666666666666
11,60a047bd9244cf64dc2283a8,CR Ph1 High Reward,0.49661016949152537
12,60a047bd9244cf64dc2283a8,CR Ph1 Low Reward,0.35
13,60a047bd9244cf64dc2283a8,CR Ph2 High Reward,0.7632768361581921
14,60a047bd9244cf64dc2283a8,CR Ph2 Low Reward,0.6833333333333333
15,60a047bd9244cf64dc2283a8,DP Overall,2.265239102860594
16,60a047bd9244cf64dc2283a8,DP Overall High Reward,2.4691828741037214
17,60a047bd9244cf64dc2283a8,DP Overall Low Reward,2.0984200679419733
18,60a047bd9244cf64dc2283a8,DP Ph1 High Reward,2.0250549773457065
19,60a047bd9244cf64dc2283a8,DP Ph1 Low Reward,1.6506128017471493
20,60a047bd9244cf64dc2283a8,DP Ph2 High Reward,3.371414108841322
21,60a047bd9244cf64dc2283a8,DP Ph2 Low Reward,2.688604572552298
22,60a047bd9244cf64dc2283a8,Memory Test RT,2299.71841004123
23,60a047bd9244cf64dc2283a8,Rewarded Category,Animal
24,60a047bd9244cf64dc2283a8,End Survey,"{""Q0"":""Not much"",""Q1"":""No"",""Q2"":""No""}"
0,5efa27ec1c76730eff3dad8e,Overall PC,0.7375
1,5efa27ec1c76730eff3dad8e,Age,24
2,5efa27ec1c76730eff3dad8e,Sex,SexFemale
3,5efa27ec1c76730eff3dad8e,Bonus,5.25
4,5efa27ec1c76730eff3dad8e,Overall Match Accuracy,0.95
5,5efa27ec1c76730eff3dad8e,Overall Match RT,418.75
6,5efa27ec1c76730eff3dad8e,CR Overall,0.475
7,5efa27ec1c76730eff3dad8e,HR Overall,0.5916666666666667
8,5efa27ec1c76730eff3dad8e,FA Overall,0.11666666666666667
9,5efa27ec1c76730eff3dad8e,CR Overall High Reward,0.5166666666666667
10,5efa27ec1c76730eff3dad8e,CR Overall Low Reward,0.4333333333333333
11,5efa27ec1c76730eff3dad8e,CR Ph1 High Reward,0.4666666666666667
12,5efa27ec1c76730eff3dad8e,CR Ph1 Low Reward,0.39999999999999997
13,5efa27ec1c76730eff3dad8e,CR Ph2 High Reward,0.5666666666666667
14,5efa27ec1c76730eff3dad8e,CR Ph2 Low Reward,0.4666666666666666
15,5efa27ec1c76730eff3dad8e,DP Overall,2.094929019563684
16,5efa27ec1c76730eff3dad8e,DP Overall High Reward,2.633671330075376
17,5efa27ec1c76730eff3dad8e,DP Overall Low Reward,1.8518602328546514
18,5efa27ec1c76730eff3dad8e,DP Ph1 High Reward,2.5064058197664805
19,5efa27ec1c76730eff3dad8e,DP Ph1 Low Reward,1.7627692904717474
20,5efa27ec1c76730eff3dad8e,DP Ph2 High Reward,2.764082703734077
21,5efa27ec1c76730eff3dad8e,DP Ph2 Low Reward,1.9429380260672788
22,5efa27ec1c76730eff3dad8e,Memory Test RT,2464.116666666666
23,5efa27ec1c76730eff3dad8e,Rewarded Category,Object
24,5efa27ec1c76730eff3dad8e,End Survey,"{""Q0"":""A little surprised and also surprised at how many I remembered."",""Q1"":""Yes"",""Q2"":""No""}"
0,5db04e016de3b000169c5d57,Overall PC,0.6428571428571429
1,5db04e016de3b000169c5d57,Age,29
2,5db04e016de3b000169c5d57,Sex,SexFemale
3,5db04e016de3b000169c5d57,Bonus,0
4,5db04e016de3b000169c5d57,Overall Match Accuracy,0.8666666666666667
5,5db04e016de3b000169c5d57,Overall Match RT,418.7772727402774
6,5db04e016de3b000169c5d57,CR Overall,0.2889830508474577
7,5db04e016de3b000169c5d57,HR Overall,0.45
8,5db04e016de3b000169c5d57,FA Overall,0.16101694915254236
9,5db04e016de3b000169c5d57,CR Overall High Reward,0.2132768361581921
10,5db04e016de3b000169c5d57,CR Overall Low Reward,0.36468926553672315
11,5db04e016de3b000169c5d57,CR Ph1 High Reward,0.12994350282485873
12,5db04e016de3b000169c5d57,CR Ph1 Low Reward,0.44802259887005647
13,5db04e016de3b000169c5d57,CR Ph2 High Reward,0.2966101694915254
14,5db04e016de3b000169c5d57,CR Ph2 Low Reward,0.28135593220338984
15,5db04e016de3b000169c5d57,DP Overall,1.5222420268144237
16,5db04e016de3b000169c5d57,DP Overall High Reward,1.2498373852500893
17,5db04e016de3b000169c5d57,DP Overall Low Reward,1.8088078981239557
18,5db04e016de3b000169c5d57,DP Ph1 High Reward,0.9765294050840534
19,5db04e016de3b000169c5d57,DP Ph1 Low Reward,2.020748964545241
20,5db04e016de3b000169c5d57,DP Ph2 High Reward,1.4846269891408537
21,5db04e016de3b000169c5d57,DP Ph2 Low Reward,1.5899286757374487
22,5db04e016de3b000169c5d57,Memory Test RT,2485.669747905571
23,5db04e016de3b000169c5d57,Rewarded Category,Animal
