,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
0,5c5f0abb6a946500015a45c2,Reward_Animals,Animal,Ph1,High Reward,0.47619047619047616,2.6552169782325663,0.4375,1874.1562499999418,0.9903761983236394,0.5,0.023809523809523808
1,5c5f0abb6a946500015a45c2,Reward_Animals,Object,Ph1,Low Reward,0.31458966565349544,2.0267774893193304,0.5,2161.712499999994,1.0439514446008151,0.35714285714285715,0.0425531914893617
2,5c5f0abb6a946500015a45c2,Reward_Animals,Animal,Ph2,High Reward,0.5476190476190476,2.839743570675496,0.375,1959.0000000001164,0.900370013427287,0.5714285714285714,0.023809523809523808
3,5c5f0abb6a946500015a45c2,Reward_Animals,Object,Ph2,Low Reward,0.04078014184397163,0.893482805593512,0.5,2078.3375000000233,1.5523953297508495,0.08333333333333333,0.0425531914893617
4,5c5f0abb6a946500015a45c2,Reward_Animals,Animal,Ph3,High Reward,0.6428571428571428,3.1015905878185572,0.5,1553.5666666666666,0.7750125486759107,0.6666666666666666,0.023809523809523808
5,5c5f0abb6a946500015a45c2,Reward_Animals,Object,Ph3,Low Reward,0.3574468085106383,2.139790823228209,0.75,1526.524999999965,0.9875718177684302,0.4,0.0425531914893617
0,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Animal,Ph1,High Reward,0.26099706744868034,1.3986384785627899,0.625,1877.8874999955297,0.4895398265033557,0.45454545454545453,0.1935483870967742
1,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Object,Ph1,Low Reward,0.3375,1.9514306028504098,0.625,2505.3533333301543,0.893733823744173,0.4,0.0625
2,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Animal,Ph2,High Reward,0.4064516129032258,1.7865913675033984,0.6875,2120.38125000149,0.3057736277747417,0.6,0.1935483870967742
3,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Object,Ph2,Low Reward,0.2102272727272727,1.5910766211948335,0.5,2370.65625,1.0693529454678918,0.2727272727272727,0.0625
4,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Animal,Ph3,High Reward,0.1064516129032258,0.895894361283881,0.375,2091.2312499955297,0.694647435696662,0.3,0.1935483870967742
5,5dcb2bb4ae3b3b814b5fe27d,Reward_Animals,Object,Ph3,Low Reward,0.2102272727272727,1.5910766211948335,0.5625,1820.0437499806285,1.0693529454678918,0.2727272727272727,0.0625
0,60cf312ac4756a2ae21da1c4,Reward_Animals,Animal,Ph1,High Reward,0.25,1.360061560116489,0.3125,1755.3625000193715,-0.4836412902139942,0.8,0.55
1,60cf312ac4756a2ae21da1c4,Reward_Animals,Object,Ph1,Low Reward,0.3626016260162601,1.7009791044405485,0.5625,1630.1500000208616,0.43381299241098126,0.5333333333333333,0.17073170731707318
2,60cf312ac4756a2ae21da1c4,Reward_Animals,Animal,Ph2,High Reward,0.2833333333333333,1.497742808238109,0.3125,2001.550000011921,-0.5465414564783876,0.8333333333333334,0.55
3,60cf312ac4756a2ae21da1c4,Reward_Animals,Object,Ph2,Low Reward,0.22926829268292684,1.3398575104678623,0.3125,1638.5937500149012,0.6023124109324457,0.4,0.17073170731707318
4,60cf312ac4756a2ae21da1c4,Reward_Animals,Animal,Ph3,High Reward,0.021428571428571352,0.3457499518423113,0.5,1274.237500026822,-0.15283685832388955,0.5714285714285714,0.55
5,60cf312ac4756a2ae21da1c4,Reward_Animals,Object,Ph3,Low Reward,0.3677298311444652,1.7143064596549293,0.5,1453.4500000104308,0.4273595517197263,0.5384615384615384,0.17073170731707318
0,5eda19fa68ef200309777c96,Reward_Animals,Animal,Ph1,High Reward,0.5375,2.459587097909585,0.875,1406.4312499836087,0.6403867206083733,0.6,0.0625
1,5eda19fa68ef200309777c96,Reward_Animals,Object,Ph1,Low Reward,0.40476190476190477,1.9800258838453113,0.5625,1821.1562500074506,0.6545858583928885,0.5,0.09523809523809523
2,5eda19fa68ef200309777c96,Reward_Animals,Animal,Ph2,High Reward,0.6875,2.8892477654305453,0.5,1953.5499999821186,0.4298153970782323,0.75,0.0625
3,5eda19fa68ef200309777c96,Reward_Animals,Object,Ph2,Low Reward,0.40476190476190477,1.9800258838453113,0.5,2038.4375000074506,0.6545858583928885,0.5,0.09523809523809523
4,5eda19fa68ef200309777c96,Reward_Animals,Animal,Ph3,High Reward,0.6875,2.8892477654305453,0.875,1097.612500011921,0.4298153970782323,0.75,0.0625
5,5eda19fa68ef200309777c96,Reward_Animals,Object,Ph3,Low Reward,0.5714285714285714,2.411738786207459,0.75,1112.106249973178,0.4392222087451598,0.6666666666666666,0.09523809523809523
0,5d122eee638e48000172f8f3,Reward_Animals,Animal,Ph1,High Reward,0.7692307692307692,3.813376069111104,0.5625,1780.849999949336,-0.7950159783323556,1.0,0.23076923076923078
1,5d122eee638e48000172f8f3,Reward_Animals,Object,Ph1,Low Reward,0.6,3.2809176185115065,0.5,1933.2937500029802,-1.0365003854525205,1.0,0.4
2,5d122eee638e48000172f8f3,Reward_Animals,Animal,Ph2,High Reward,0.7692307692307692,3.813376069111104,0.375,1654.1333333333334,-0.7950159783323556,1.0,0.23076923076923078
3,5d122eee638e48000172f8f3,Reward_Animals,Object,Ph2,Low Reward,0.6,3.2809176185115065,0.5,1843.0375000089407,-1.0365003854525205,1.0,0.4
